"","id","name"
"5346","CHEMBL3989927","IBERDOMIDE"
"5347","CHEMBL221245","CHEMBL221245"
"5348","CHEMBL1097205","(-)-BORNEOL"
"5349","CHEMBL517712","ATROPINE"
"5350","CHEMBL3989958","IVOSIDENIB"
"5351","CHEMBL1201081","METHYLPREDNISOLONE SODIUM SUCCINATE"
"5352","CHEMBL405730","CHEMBL405730"
"5353","CHEMBL1160714","PRENALTEROL"
"5354","CHEMBL2110679","IOMAZENIL"
"5355","CHEMBL272198","CHEMBL272198"
"5356","CHEMBL1642","IMATINIB MESYLATE"
"5357","CHEMBL1617","RIFAXIMIN"
"5358","CHEMBL442","ERGOTAMINE"
"5359","CHEMBL4297470","MAX-40279"
"5360","CHEMBL177820","TETRABROMOBENZOTRIAZOLE"
"5361","CHEMBL200102","PU-H71"
"5362","CHEMBL4297896","ATU-027"
"5363","CHEMBL4297991","IMGN-632"
"5364","CHEMBL4298123","COBOLIMAB"
"5365","CHEMBL408194","OBATOCLAX"
"5366","CHEMBL4297770","INOTERSEN"
"5367","CHEMBL1201218","CEFAMANDOLE NAFATE"
"5368","CHEMBL4297596","FULACIMSTAT"
"5369","CHEMBL474857","CHEMBL474857"
"5370","CHEMBL2068884","SODIUM GLUCONATE"
"5371","CHEMBL1234370","CHEMBL1234370"
"5372","CHEMBL3187032","CHEMBL3187032"
"5373","CHEMBL1231470","CHALEPIN"
"5374","CHEMBL3707278","CROTEDUMAB"
"5375","CHEMBL3707335","ALUMINIUM ACETOACETATE"
"5376","CHEMBL1585","PIPOBROMAN"
"5377","CHEMBL3707365","BEMIPARIN"
"5378","CHEMBL550495","METHYLENE BLUE"
"5379","CHEMBL1616046","HYPOCHLOROUS ACID"
"5380","CHEMBL3215298","ABAMECTIN"
"5381","CHEMBL4297528","RISDIPLAM"
"5382","CHEMBL4744254","BERSACAPAVIR"
"5383","CHEMBL1222398","TRYPTOPHANOL"
"5384","CHEMBL4297602","MIRICORILANT"
"5385","CHEMBL199544","CHEMBL199544"
"5386","CHEMBL3989568","OXYTETRACYCLINE CALCIUM"
"5387","CHEMBL228057","Uridine-5'-Diphosphoglucuronic Acid"
"5388","CHEMBL1697739","CYCLOBUTYROL"
"5389","CHEMBL2103829","FAXELADOL"
"5390","CHEMBL2106537","MEPIPRAZOLE"
"5391","CHEMBL1024","IFOSFAMIDE"
"5392","CHEMBL371491","CHEMBL371491"
"5393","CHEMBL2106388","CALCIUM HYDROXIDE"
"5394","CHEMBL157548","DANOFLOXACIN"
"5395","CHEMBL95606","CYTIDINE"
"5396","CHEMBL4594421","HC-1119"
"5397","CHEMBL4802222","OSTABOLIN-C"
"5398","CHEMBL2108921","CHOCOLATE"
"5399","CHEMBL460291","LACIDIPINE"
"5400","CHEMBL4594244","HYALURONATE SODIUM"
"5401","CHEMBL2108546","PEGASPARGASE"
"5402","CHEMBL9519","CHEMBL9519"
"5403","CHEMBL1961796","SR9009"
"5404","CHEMBL295433","ORBIFLOXACIN"
"5405","CHEMBL1950651","EVODENOSON"
"5406","CHEMBL3330226","MACOZINONE"
"5407","CHEMBL3545325","SAR-125844"
"5408","CHEMBL3989725","LODOXAMIDE TROMETHAMINE"
"5409","CHEMBL4297686","ABY-035"
"5410","CHEMBL4298093","SEMORINEMAB"
"5411","CHEMBL31088","DEOXIEPINEPHRINE"
"5412","CHEMBL243580","CARBAZOLE"
"5413","CHEMBL1743323","NORBUPRENORPHINE"
"5414","CHEMBL272427","TAURURSODIOL"
"5415","CHEMBL139367","PERAMIVIR"
"5416","CHEMBL3545415","SMC021"
"5417","CHEMBL1201005","CEFONICID SODIUM"
"5418","CHEMBL3546271","FLORTAUCIPIR"
"5419","CHEMBL4650420","RECIFERCEPT"
"5420","CHEMBL95889","BETAINE"
"5421","CHEMBL2109535","KBPA-101"
"5422","CHEMBL4594594","ITEPEKIMAB"
"5423","CHEMBL4297066","ELIGLUSTAT TARTRATE"
"5424","CHEMBL4297927","LUMEFANTRINE CO-ARTEMETHER"
"5425","CHEMBL512172","CHEMBL512172"
"5426","CHEMBL1231652","CANALINE"
"5427","CHEMBL4650395","GLENZOCIMAB"
"5428","CHEMBL2108045","PRITUMUMAB"
"5429","CHEMBL4594461","AUTOLOGOUS CORD BLOOD"
"5430","CHEMBL591","ETHCHLORVYNOL"
"5431","CHEMBL4068108","CP-461"
"5432","CHEMBL525610","TERIPARATIDE"
"5433","CHEMBL1620","DIPHENHYDRAMINE HYDROCHLORIDE"
"5434","CHEMBL266125","IBODUTANT"
"5435","CHEMBL3580737","MK-0941"
"5436","CHEMBL522892","DOVITINIB"
"5437","CHEMBL2109343","LERONLIMAB"
"5438","CHEMBL4594488","POTASSIUM SODIUM HYDROGEN CITRATE"
"5439","CHEMBL4298082","RECOMBINANT NEMATODE ANTICOAGULANT PROTEIN C2"
"5440","CHEMBL4650333","SERALUTINIB"
"5441","CHEMBL2109385","ENOTICUMAB"
"5442","CHEMBL33103","ACETYLSEROTONIN"
"5443","CHEMBL2108712","PLOVAMER ACETATE"
"5444","CHEMBL2103840","DINACICLIB"
"5445","CHEMBL385587","CHEMBL385587"
"5446","CHEMBL1200804","DICLOFENAC POTASSIUM"
"5447","CHEMBL3833317","FERRIC PYROPHOSPHATE CITRATE"
"5448","CHEMBL267225","BOSWELLIC ACID"
"5449","CHEMBL77","ARTEMISIN"
"5450","CHEMBL427896","CHEMBL427896"
"5451","CHEMBL344159","TOLVAPTAN"
"5452","CHEMBL593791","CHEMBL593791"
"5453","CHEMBL1096237","BMS-188797"
"5454","CHEMBL513225","CHEMBL513225"
"5455","CHEMBL1743035","LEBRIKIZUMAB"
"5456","CHEMBL2105894","POTASH, SULFURATED"
"5457","CHEMBL3545003","MSC-2363318A"
"5458","CHEMBL3989768","LEVORPHANOL TARTRATE"
"5459","CHEMBL216579","CHEMBL216579"
"5460","CHEMBL1201195","CEFMETAZOLE"
"5461","CHEMBL2109421","4B5"
"5462","CHEMBL2108324","OBLIMERSEN"
"5463","CHEMBL1213447","CHEMBL1213447"
"5464","CHEMBL476186","ERIBAXABAN"
"5465","CHEMBL2163631","SABIZABULIN"
"5466","CHEMBL1672","CEFPODOXIME"
"5467","CHEMBL1232416","METHYLMALONIC ACID"
"5468","CHEMBL522038","XIMELAGATRAN"
"5469","CHEMBL35084","CANDOXATRIL"
"5470","CHEMBL1742981","ABAGOVOMAB"
"5471","CHEMBL4298100","SAR-441236"
"5472","CHEMBL459265","HEXAMETHYL PARAROSANILINE"
"5473","CHEMBL289228","TIPIFARNIB"
"5474","CHEMBL1879463","DACTOLISIB"
"5475","CHEMBL3301621","CENTANAFADINE"
"5476","CHEMBL71263","VADIMEZAN"
"5477","CHEMBL3707243","GLYCOPYRRONIUM TOSYLATE"
"5478","CHEMBL496","HEXACHLOROPHENE"
"5479","CHEMBL425863","MIBOLERONE"
"5480","CHEMBL458997","CHEMBL458997"
"5481","CHEMBL242237","CHEMBL242237"
"5482","CHEMBL4594449","IDETREXED"
"5483","CHEMBL1770916","NIROGACESTAT"
"5484","CHEMBL2104184","BRASOFENSINE"
"5485","CHEMBL75680","ALOISINE A"
"5486","CHEMBL2107792","VALATEGRAST"
"5487","CHEMBL2110895","BIPHENAMINE"
"5488","CHEMBL2108698","WITCH HAZEL"
"5489","CHEMBL4297512","GAXILOSE"
"5490","CHEMBL408867","[11C]SA4503"
"5491","CHEMBL270672","CHEMBL270672"
"5492","CHEMBL4594616","BISMUTH TRIBROMOPHENATE"
"5493","CHEMBL1195136","SNX 5422"
"5494","CHEMBL3833389","DEXTROMORAMIDE"
"5495","CHEMBL2105231","PIPROZOLIN"
"5496","CHEMBL2107361","PELITREXOL"
"5497","CHEMBL2110987","METOSERPATE"
"5498","CHEMBL1237072","DIRITHROMYCIN"
"5499","CHEMBL1200346","GADODIAMIDE"
"5500","CHEMBL1201300","IOTHALAMIC ACID"
"5501","CHEMBL1200865","LOTEPREDNOL ETABONATE"
"5502","CHEMBL346331","NORMETHADONE"
"5503","CHEMBL112834","CHEMBL112834"
"5504","CHEMBL153192","BROMOCHLOROSALICYLANILIDE"
"5505","CHEMBL189","MILRINONE"
"5506","CHEMBL277522","FENBUFEN"
"5507","CHEMBL156025","THYMOPENTIN"
"5508","CHEMBL111234","DIHYDRORESVERATROL"
"5509","CHEMBL1229767","CHEMBL1229767"
"5510","CHEMBL1257096","AVAROFLOXACIN"
"5511","CHEMBL541253","P-Toluenesulfonate"
"5512","CHEMBL1256686","CALCIMYCIN"
"5513","CHEMBL1255871","ASTAXANTHIN"
"5514","CHEMBL2109124","DORLIMOMAB ARITOX"
"5515","CHEMBL462019","TROFOSFAMIDE"
"5516","CHEMBL238465","SOFINICLINE"
"5517","CHEMBL3545285","XL-999"
"5518","CHEMBL1732","DIHYDROERGOTAMINE"
"5519","CHEMBL1661","LACTITOL"
"5520","CHEMBL441920","CHEMBL441920"
"5521","CHEMBL305686","CORDYCEPIN"
"5522","CHEMBL1237022","TOCILIZUMAB"
"5523","CHEMBL4594586","PGT-121"
"5524","CHEMBL376488","BEDAQUILINE"
"5525","CHEMBL1200448","TILUDRONATE DISODIUM"
"5526","CHEMBL1201633","ALGLUCERASE"
"5527","CHEMBL4297788","MOSUNETUZUMAB"
"5528","CHEMBL3989517","IOFLUPANE I 123"
"5529","CHEMBL473659","GINSENOSIDE RD"
"5530","CHEMBL1201196","SERTACONAZOLE"
"5531","CHEMBL14249","ADENOSINE TRIPHOSPHATE"
"5532","CHEMBL4297252","2'-FUCOSYLLACTOSE"
"5533","CHEMBL4297655","GLYCERYL TRIERUCATE"
"5534","CHEMBL3261331","RESMETIROM"
"5535","CHEMBL1201556","BECAPLERMIN"
"5536","CHEMBL298019","PIRODAVIR"
"5537","CHEMBL1231013","CHEMBL1231013"
"5538","CHEMBL3559671","POLYVINYL ALCOHOL"
"5539","CHEMBL1801250","NANATINOSTAT"
"5540","CHEMBL36591","ALAPROCLATE"
"5541","CHEMBL253825","CHEMBL253825"
"5542","CHEMBL2063869","GDC-0152"
"5543","CHEMBL2105864","LABRADIMIL"
"5544","CHEMBL1200879","WARFARIN SODIUM"
"5545","CHEMBL408","TROGLITAZONE"
"5546","CHEMBL1235429","13-Acetylphorbol"
"5547","CHEMBL1237065","TRAMADOL HYDROCHLORIDE"
"5548","CHEMBL218291","FORODESINE"
"5549","CHEMBL6367","GPI-1046"
"5550","CHEMBL3545241","AC-430"
"5551","CHEMBL2109418","3F8"
"5552","CHEMBL2179582","PF-03382792"
"5553","CHEMBL4297207","STANNSOPORFIN"
"5554","CHEMBL3183184","OCTINOXATE"
"5555","CHEMBL389507","OSALMID"
"5556","CHEMBL4802189","BAVDEGALUTAMIDE"
"5557","CHEMBL33845","DICHLOROPHEN"
"5558","CHEMBL3039517","RABUSERTIB"
"5559","CHEMBL3976780","CHEMBL3976780"
"5560","CHEMBL4594319","MAVEROPEPIMUT-S"
"5561","CHEMBL9967","PIRENZEPINE"
"5562","CHEMBL2109494","A27.15"
"5563","CHEMBL469448","D-MANNOSE"
"5564","CHEMBL1201054","SELENOMETHIONINE SE 75"
"5565","CHEMBL2109367","LMB-2"
"5566","CHEMBL488025","EXISULIND"
"5567","CHEMBL4297421","COH-29"
"5568","CHEMBL263376","PHENYLTHIOUREA"
"5569","CHEMBL491571","DORIPENEM"
"5570","CHEMBL3185463","ELZASONAN"
"5571","CHEMBL4650281","CLN-081"
"5572","CHEMBL742","KETAMINE"
"5573","CHEMBL19449","IBUDILAST"
"5574","CHEMBL4225088","GSK2981278"
"5575","CHEMBL1204628","CHEMBL1204628"
"5576","CHEMBL4297213","AFAMELANOTIDE ACETATE"
"5577","CHEMBL382127","(1-Phenylcyclopentyl)Methanamine"
"5578","CHEMBL1213528","CROTONIC ACID"
"5579","CHEMBL167911","DICHLORVOS"
"5580","CHEMBL1201154","PROCHLORPERAZINE EDISYLATE"
"5581","CHEMBL4594474","FN-1501"
"5582","CHEMBL2109390","MAB-425"
"5583","CHEMBL1255739","METHAPYRILENE HYDROCHLORIDE"
"5584","CHEMBL2111084","BELOTECAN"
"5585","CHEMBL316632","CHEMBL316632"
"5586","CHEMBL1007","GONADORELIN"
"5587","CHEMBL184023","DESMETHYL MYXOPYRONIN B"
"5588","CHEMBL1472830","SULPROSTONE"
"5589","CHEMBL2108258","ATOROLIMUMAB"
"5590","CHEMBL2107315","BELOTECAN HYDROCHLORIDE"
"5591","CHEMBL2096656","TECHNETIUM TC 99M PENTETATE"
"5592","CHEMBL4594294","VOCACAPSAICIN"
"5593","CHEMBL1163068","CHEMBL1163068"
"5594","CHEMBL219695","4-(3-Cyclohexylureido)Butanoic Acid"
"5595","CHEMBL1743042","MOTAVIZUMAB"
"5596","CHEMBL308954","ETRAVIRINE"
"5597","CHEMBL4298193","SUVODIRSEN SODIUM"
"5598","CHEMBL239800","FENOBAM"
"5599","CHEMBL1083185","CHEMBL1083185"
"5600","CHEMBL1345","GUANETHIDINE MONOSULFATE"
"5601","CHEMBL600828","7-HYDROXY ARISTOLOCHIC A"
"5602","CHEMBL1200367","ECHOTHIOPHATE IODIDE"
"5603","CHEMBL1621597","IPRATROPIUM"
"5604","CHEMBL1200817","LEVOMETHADYL ACETATE HYDROCHLORIDE"
"5605","CHEMBL209720","CHEMBL209720"
"5606","CHEMBL3109802","TBA-7371"
"5607","CHEMBL403328","CHEMBL403328"
"5608","CHEMBL3137691","QUINUPRISTIN/DALFOPRISTIN"
"5609","CHEMBL3545036","RASEGLURANT"
"5610","CHEMBL2108727","TALIMOGENE LAHERPAREPVEC"
"5611","CHEMBL2220384","TILIDINE"
"5612","CHEMBL561360","CHEMBL561360"
"5613","CHEMBL3545030","JNJ-17216498"
"5614","CHEMBL25843","REMACEMIDE"
"5615","CHEMBL317052","REGADENOSON"
"5616","CHEMBL4650478","SAPABLURSEN"
"5617","CHEMBL4297696","AR-105"
"5618","CHEMBL1325592","PROTOPORPHYRIN"
"5619","CHEMBL521589","BAMBUTEROL"
"5620","CHEMBL1743064","ROBATUMUMAB"
"5621","CHEMBL490672","FILIBUVIR"
"5622","CHEMBL4297534","GLASDEGIB MALEATE"
"5623","CHEMBL31965","CANERTINIB"
"5624","CHEMBL35","FUROSEMIDE"
"5625","CHEMBL3833413","CLOFEZONE"
"5626","CHEMBL1200516","GONADORELIN HYDROCHLORIDE"
"5627","CHEMBL4650460","PLUTAVIMAB"
"5628","CHEMBL403673","CHEMBL403673"
"5629","CHEMBL526330","CALYSTEGINE B2"
"5630","CHEMBL3304486","DIFEMERINE"
"5631","CHEMBL1231529","BLEOMYCIN A6"
"5632","CHEMBL283120","AXL-1717"
"5633","CHEMBL1889436","OUABAIN"
"5634","CHEMBL2146121","CALCIUM"
"5635","CHEMBL4297182","PEGCANTRATINIB"
"5636","CHEMBL45305","BEFIRADOL"
"5637","CHEMBL2109224","ROVELIZUMAB"
"5638","CHEMBL430","GEMIFLOXACIN"
"5639","CHEMBL327097","CHEMBL327097"
"5640","CHEMBL1201125","IOTHALAMATE MEGLUMINE"
"5641","CHEMBL68117","VOSAROXIN"
"5642","CHEMBL175970","CHEMBL175970"
"5643","CHEMBL637","VENLAFAXINE"
"5644","CHEMBL356359","PIBOSEROD"
"5645","CHEMBL1200929","ZINC SULFATE"
"5646","CHEMBL137","METRONIDAZOLE"
"5647","CHEMBL4802129","BALIXAFORTIDE"
"5648","CHEMBL2218919","VOCLOSPORIN"
"5649","CHEMBL4297334","PIFLUFOLASTAT F18"
"5650","CHEMBL478409","CHEMBL478409"
"5651","CHEMBL447627","3-Hydroxyhippuric Acid"
"5652","CHEMBL1235108","CHEMBL1235108"
"5653","CHEMBL1201605","DACLIZUMAB"
"5654","CHEMBL1800807","ANACETRAPIB"
"5655","CHEMBL1197091","HALOFUGINONE"
"5656","CHEMBL523299","UMECLIDINIUM BROMIDE"
"5657","CHEMBL1234750","CHEMBL1234750"
"5658","CHEMBL1255794","APLAVIROC"
"5659","CHEMBL1234443","CHEMBL1234443"
"5660","CHEMBL1528839","PHENFORMIN HYDROCHLORIDE"
"5661","CHEMBL2107757","MANITIMUS"
"5662","CHEMBL460102","CHEMBL460102"
"5663","CHEMBL525239","Trans-Zeatin"
"5664","CHEMBL1742983","ALACIZUMAB PEGOL"
"5665","CHEMBL2109360","AS-1403"
"5666","CHEMBL204593","CHEMBL204593"
"5667","CHEMBL2109356","BIIB-022"
"5668","CHEMBL1200329","TIZANIDINE HYDROCHLORIDE"
"5669","CHEMBL406291","BRADYKININ"
"5670","CHEMBL277238","CHEMBL277238"
"5671","CHEMBL3833314","ALUMINUM CHLORIDE"
"5672","CHEMBL3990018","CERGUTUZUMAB AMUNALEUKIN"
"5673","CHEMBL479014","CHEMBL479014"
"5674","CHEMBL1201274","LEVOBETAXOLOL"
"5675","CHEMBL1863514","ASPARAGINASE ERWINIA CHRYSANTHEMI"
"5676","CHEMBL1029","MIGLUSTAT"
"5677","CHEMBL3707254","FURAZIDIN"
"5678","CHEMBL1078535","CHEMBL1078535"
"5679","CHEMBL328250","ADINAZOLAM"
"5680","CHEMBL4650479","IPL-344"
"5681","CHEMBL3301604","RALINEPAG"
"5682","CHEMBL1908843","GADOFOSVESET"
"5683","CHEMBL3989918","INGENOL DISOXATE"
"5684","CHEMBL85164","CAMOSTAT MESILATE"
"5685","CHEMBL2108967","LERDELIMUMAB"
"5686","CHEMBL4297389","HYZETIMIBE"
"5687","CHEMBL3184679","AZD-4547"
"5688","CHEMBL3545212","AMG-337"
"5689","CHEMBL458402","SQUALENE"
"5690","CHEMBL1697847","POLYSORBATE 80"
"5691","CHEMBL2104940","VIMINOL"
"5692","CHEMBL4594424","TZP-102"
"5693","CHEMBL1230609","FORETINIB"
"5694","CHEMBL2105721","NIVOCASAN"
"5695","CHEMBL463588","CHEMBL463588"
"5696","CHEMBL4297801","PEGUNIGALSIDASE ALFA"
"5697","CHEMBL1237080","GRANISETRON HYDROCHLORIDE"
"5698","CHEMBL477508","CHEMBL477508"
"5699","CHEMBL2105945","ACENEURAMIC ACID"
"5700","CHEMBL1537","AZLOCILLIN"
"5701","CHEMBL1757","FOSFOMYCIN"
"5702","CHEMBL515914","AZARIBINE"
"5703","CHEMBL181932","OTERACIL"
"5704","CHEMBL3989977","EMAPALUMAB"
"5705","CHEMBL4297427","SCH-486757"
"5706","CHEMBL3301572","NUSINERSEN"
"5707","CHEMBL4297246","LADEMIRSEN SODIUM"
"5708","CHEMBL2021424","POTASSIUM SULFATE"
"5709","CHEMBL3545343","ADC3680"
"5710","CHEMBL1201304","INDOCYANINE GREEN"
"5711","CHEMBL1201314","VALGANCICLOVIR"
"5712","CHEMBL269521","MK-212"
"5713","CHEMBL4594412","INCB-057643"
"5714","CHEMBL1611291","CHEMBL1611291"
"5715","CHEMBL2108995","CARBOMER 910"
"5716","CHEMBL1200972","CHLOPHEDIANOL HYDROCHLORIDE"
"5717","CHEMBL392158","FALLYPRIDE"
"5718","CHEMBL222021","PROTOCATECHUALDEHYDE"
"5719","CHEMBL2252949","(-)-CAMPHOR"
"5720","CHEMBL1021","NEPAFENAC"
"5721","CHEMBL3545223","GW493838"
"5722","CHEMBL12315","ISOQUINOLINE"
"5723","CHEMBL17350","TRAXOPRODIL"
"5724","CHEMBL549906","CHEMBL549906"
"5725","CHEMBL15841","ETHYLPARABEN"
"5726","CHEMBL3833357","BEGELOMAB"
"5727","CHEMBL3989929","AZELIRAGON"
"5728","CHEMBL3186751","CHEMBL3186751"
"5729","CHEMBL1230658","CHEMBL1230658"
"5730","CHEMBL534","KETOTIFEN"
"5731","CHEMBL1230122","R-1487"
"5732","CHEMBL4297995","BAZLITORAN"
"5733","CHEMBL1231605","CHEMBL1231605"
"5734","CHEMBL2108208","LENERCEPT"
"5735","CHEMBL2104146","CHINIOFON"
"5736","CHEMBL3989522","EDETATE CALCIUM DISODIUM"
"5737","CHEMBL1229093","MITOQUINONE CATION"
"5738","CHEMBL3833340","AZTREONAM LYSINE"
"5739","CHEMBL307500","CHEMBL307500"
"5740","CHEMBL1616433","CHEMBL1616433"
"5741","CHEMBL1200843","METHYLERGONOVINE MALEATE"
"5742","CHEMBL1256842","NOMIFENSINE MALEATE"
"5743","CHEMBL2103807","EPETIRIMOD"
"5744","CHEMBL2108047","RINFABATE"
"5745","CHEMBL15967","PYRAZOLE"
"5746","CHEMBL1200709","CROTAMITON"
"5747","CHEMBL171246","2-Oxo-Butyric Acid"
"5748","CHEMBL480853","NEOANDROGRAPHOLIDE"
"5749","CHEMBL1743062","RAMUCIRUMAB"
"5750","CHEMBL2227975","BIFENTHRIN"
"5751","CHEMBL3907479","FGFR INHIBITOR DEBIO 1347"
"5752","CHEMBL148","IMIPENEM"
"5753","CHEMBL4650290","GC1118"
"5754","CHEMBL1232767","FLUORIDE"
"5755","CHEMBL1200962","CEFEPIME HYDROCHLORIDE"
"5756","CHEMBL30219","METHOHEXITAL SODIUM"
"5757","CHEMBL1200799","TRAVOPROST"
"5758","CHEMBL2109342","HGS-1025"
"5759","CHEMBL2110368","BETHANIDINE SULFATE"
"5760","CHEMBL365776","CHEMBL365776"
"5761","CHEMBL4298128","ELEXACAFTOR"
"5762","CHEMBL1874002","CHEMBL1874002"
"5763","CHEMBL467084","LANICEMINE"
"5764","CHEMBL406821","H-1152P"
"5765","CHEMBL259551","FR-180204"
"5766","CHEMBL23013","PROPAMIDINE"
"5767","CHEMBL1234952","N-Octylvalienamine"
"5768","CHEMBL4297550","ATYR-1940"
"5769","CHEMBL3545071","SERIBANTUMAB"
"5770","CHEMBL1230065","BMS-582949"
"5771","CHEMBL3182355","CHEMBL3182355"
"5772","CHEMBL4298139","SERDEXMETHYLPHENIDATE CHLORIDE"
"5773","CHEMBL3286797","PF-04418948"
"5774","CHEMBL360356","CHEMBL360356"
"5775","CHEMBL3184657","CHEMBL3184657"
"5776","CHEMBL240719","CHEMBL240719"
"5777","CHEMBL586702","ZSTK-474"
"5778","CHEMBL593335","CHEMBL593335"
"5779","CHEMBL3545161","LY545694"
"5780","CHEMBL4297087","BORNAPRINE"
"5781","CHEMBL255863","NILOTINIB"
"5782","CHEMBL105720","CHEMBL105720"
"5783","CHEMBL90568","DIOSMETIN"
"5784","CHEMBL212218","CHEMBL212218"
"5785","CHEMBL3545369","EPACADOSTAT"
"5786","CHEMBL52333","ROLOFYLLINE"
"5787","CHEMBL1200511","GONADORELIN ACETATE"
"5788","CHEMBL2359966","QUININE SULFATE"
"5789","CHEMBL4297269","BMS-906024"
"5790","CHEMBL443455","CHEMBL443455"
"5791","CHEMBL271591","CHEMBL271591"
"5792","CHEMBL2108918","CHAMOMILE"
"5793","CHEMBL424133","LY-518674"
"5794","CHEMBL1489","AZACITIDINE"
"5795","CHEMBL1230165","SILMITASERTIB"
"5796","CHEMBL2103881","DEXMECAMYLAMINE"
"5797","CHEMBL3545357","JTE-151"
"5798","CHEMBL1201662","DESIRUDIN"
"5799","CHEMBL321582","BUCINDOLOL"
"5800","CHEMBL2104089","AMBUPHYLLINE"
"5801","CHEMBL2108784","ZIRALIMUMAB"
"5802","CHEMBL1201653","INSULIN ZINC SUSP PURIFIED PORK"
"5803","CHEMBL160347","BROFAROMINE"
"5804","CHEMBL4297147","HALOPERIDOL LACTATE"
"5805","CHEMBL2111286","RANITIDINE BISMUTH CITRATE"
"5806","CHEMBL1234","DEFEROXAMINE MESYLATE"
"5807","CHEMBL1511","ESTRADIOL VALERATE"
"5808","CHEMBL509485","CHEMBL509485"
"5809","CHEMBL1198","PRAMOXINE"
"5810","CHEMBL4594491","REMLARSEN"
"5811","CHEMBL364869","Indan-5-Sulfonic Acid Amide"
"5812","CHEMBL571948","Y-39983"
"5813","CHEMBL322241","TELINAVIR"
"5814","CHEMBL1892201","MOFEBUTAZONE"
"5815","CHEMBL278398","PHENINDAMINE"
"5816","CHEMBL263143","CHEMBL263143"
"5817","CHEMBL2106217","FENFLURAMINE HYDROCHLORIDE"
"5818","CHEMBL3545209","NKTR-171"
"5819","CHEMBL3137309","VENETOCLAX"
"5820","CHEMBL4297268","BMS-275183"
"5821","CHEMBL1463","FLUCYTOSINE"
"5822","CHEMBL3707307","FABOMOTIZOLE"
"5823","CHEMBL4297762","GOLODIRSEN"
"5824","CHEMBL531","PERGOLIDE"
"5825","CHEMBL1697763","NIFURTOINOL"
"5826","CHEMBL1201203","BENZTROPINE"
"5827","CHEMBL3989693","LEVALBUTEROL TARTRATE"
"5828","CHEMBL2109572","ANTI-SCLEROSTIN"
"5829","CHEMBL1237174","HYDRAZINE"
"5830","CHEMBL364804","GW-406381"
"5831","CHEMBL3989945","REZAFUNGIN"
"5832","CHEMBL4297339","COPPER OXODOTREOTIDE CU-64"
"5833","CHEMBL3182744","CHEMBL3182744"
"5834","CHEMBL914","FEXOFENADINE"
"5835","CHEMBL4297574","TEPRASIRAN"
"5836","CHEMBL3545387","SAD448"
"5837","CHEMBL2109253","HOKT3"
"5838","CHEMBL452076","CILNIDIPINE"
"5839","CHEMBL458975","CHEMBL458975"
"5840","CHEMBL1231491","BETAINE ALDEHYDE"
"5841","CHEMBL1788403","BIOALLETHRIN"
"5842","CHEMBL449303","GINSENOSIDE RB2"
"5843","CHEMBL3545004","PL-225B"
"5844","CHEMBL3707319","GRC-15300"
"5845","CHEMBL1201516","PENTOSAN POLYSULFATE SODIUM"
"5846","CHEMBL1067","LICARBAZEPINE"
"5847","CHEMBL1697851","THIOPROPAZATE"
"5848","CHEMBL560377","CHEMBL560377"
"5849","CHEMBL1743075","TABALUMAB"
"5850","CHEMBL4650450","BIIB-068"
"5851","CHEMBL96","GAMMA-AMINOBUTYRIC ACID"
"5852","CHEMBL2108163","ULINASTATIN"
"5853","CHEMBL4297886","ASUNERCEPT"
"5854","CHEMBL1214","CARBENICILLIN"
"5855","CHEMBL3984425","EGANELISIB"
"5856","CHEMBL553","ERLOTINIB"
"5857","CHEMBL1200873","PHENTOLAMINE MESYLATE"
"5858","CHEMBL1213492","GIVINOSTAT"
"5859","CHEMBL2074972","BENIDIPINE"
"5860","CHEMBL4072833","EVOBRUTINIB"
"5861","CHEMBL2109549","J591"
"5862","CHEMBL2109426","BIW-8962"
"5863","CHEMBL592054","IMIGLITAZAR"
"5864","CHEMBL497689","CHEMBL497689"
"5865","CHEMBL3824393","EXEPORFINIUM"
"5866","CHEMBL55068","12-Hydroxy-Dodecanoic Acid"
"5867","CHEMBL4594463","AVDORALIMAB"
"5868","CHEMBL2063705","LFF-571"
"5869","CHEMBL448570","CARBUTAMIDE"
"5870","CHEMBL383990","CHEMBL383990"
"5871","CHEMBL1593874","RESORCINOL MONOACETATE"
"5872","CHEMBL3545298","AZD-6918"
"5873","CHEMBL4650288","FLYSYN"
"5874","CHEMBL4297233","OMBURTAMAB"
"5875","CHEMBL418068","RHEIN"
"5876","CHEMBL250409","CHEMBL250409"
"5877","CHEMBL3990033","INCLISIRAN"
"5878","CHEMBL1597075","MERADIMATE"
"5879","CHEMBL3833337","DICOBALT EDETATE"
"5880","CHEMBL1269258","CE-326597"
"5881","CHEMBL4297440","T-900607"
"5882","CHEMBL1201020","DISOPYRAMIDE PHOSPHATE"
"5883","CHEMBL205821","CHEMBL205821"
"5884","CHEMBL44884","ETHAMBUTOL"
"5885","CHEMBL4285417","CERALASERTIB"
"5886","CHEMBL1084617","TEMANOGREL"
"5887","CHEMBL1814493","CHEMBL1814493"
"5888","CHEMBL4297833","MEZAGITAMAB"
"5889","CHEMBL1705","CLONIDINE HYDROCHLORIDE"
"5890","CHEMBL193676","CHEMBL193676"
"5891","CHEMBL2103779","FENOBAM"
"5892","CHEMBL1200896","DINOPROST TROMETHAMINE"
"5893","CHEMBL204997","CHEMBL204997"
"5894","CHEMBL249837","METHACYCLINE"
"5895","CHEMBL2108214","AGALSIDASE ALFA"
